a	a
yong3	塎
yong3	壅
yong3	彮
yong3	恿
yong3	悀
yong3	惥
yong3	愑
yong3	愹
yong3	慂
yong3	擁
yong3	柡
yong3	永
yong3	泳
yong3	涌
yong3	湧
yong3	甬
yong3	硧
yong3	禜
yong3	臃
yong3	蛹
yong3	詠
yong3	踊
yong3	踴
yong3	銢
yong3	鯒
yong4	*傭
yong4	*禜
yong4	佣
yong4	用
yong4	苚
yong4	醟
you1	*优
you1	*筱
you1	*黝
you1	䥳
you1	優
you1	呦
you1	喲
you1	嚘
you1	妋
you1	幽
you1	忧
you1	怮
you1	悠
you1	憂
you1	懮
you1	攸
you1	櫌
you1	泑
you1	瀀
you1	纋
you1	耰
you1	蚴
you1	鄾
you1	麀
you2	*崷
you2	*怞
you2	*揄
you2	*緧
you2	*繇
you2	*苬
you2	*遒
you2	*酋
you2	㕱
you2	㘥
you2	䣭
you2	优
you2	偤
you2	冘
you2	囮
you2	尤
you2	峳
you2	怣
you2	斿
you2	楢
you2	櫾
you2	沋
you2	油
you2	浟
you2	游
you2	滺
you2	煪
you2	犹
you2	猶
you2	猷
you2	由
you2	疣
you2	秞
you2	紌
you2	肬
you2	莤
you2	蕕
you2	蚰
you2	蝣
you2	蠤
you2	訧
you2	輏
you2	輶
you2	逌
you2	逎
you2	逰
you2	遊
you2	邎
you2	邮
you2	郵
you2	醔
you2	鈾
you2	鞧
you2	駀
you2	魷
you2	鮋
you2	鯈
you2	鰌
you3	*卣
you3	*懮
you3	*栯
you3	*眑
you3	*莤
you3	*蚴
you3	㶭
you3	丣
you3	友
you3	唒
you3	岰
you3	庮
you3	有
you3	梄
you3	槱
you3	泑
you3	湵
you3	牖
you3	牗
you3	禉
you3	羐
you3	羑
you3	聈
you3	苃
you3	莠
you3	蒏
you3	蜏
you3	酉
you3	銪
you3	黝
you4	*岫
you4	*有
you4	*柪
you4	*珛
you4	*莠
you4	*袎
you4	*鈾
you4	*靿
you4	亴
you4	佑
you4	侑
you4	卣
you4	又
you4	右
you4	叹
you4	唀
you4	囿
you4	姷
you4	宥
you4	峟
you4	幼
you4	扰
you4	柚
you4	櫾
you4	牰
you4	狖
you4	祐
you4	聈
you4	褎
you4	誘
you4	貁
you4	迶
you4	酭
you4	釉
you4	鴢
you4	鼬
yu1	*汙
yu1	*污
yu1	*胠
yu1	*陓
yu1	ㄩ
yu1	唹
yu1	扜
yu1	毹
yu1	汚
yu1	淤
yu1	瘀
yu1	盓
yu1	穻
yu1	箊
yu1	紆
yu1	虶
yu1	迂
yu1	迃
yu2	*与
yu2	*予
yu2	*佘
yu2	*吁
yu2	*吾
yu2	*喻
yu2	*悇
yu2	*棜
yu2	*汙
yu2	*污
yu2	*瘐
yu2	*與
yu2	*芧
yu2	*菸
yu2	*虡
yu2	*蜍
yu2	*譽
yu2	*邪
yu2	*顒
yu2	㚥
yu2	㦛
yu2	䰻
yu2	䱷
yu2	亍
yu2	于
yu2	亏
yu2	伃
yu2	余
yu2	俞
yu2	兪
yu2	唹
yu2	喁
yu2	喩
yu2	圩
yu2	堣
yu2	堬
yu2	妤
yu2	娛
yu2	娯
yu2	娱
yu2	媀
yu2	嬩
yu2	崳
yu2	嵎
yu2	嵛
yu2	悆
yu2	惥
yu2	愉
yu2	愚
yu2	慂
yu2	懙
yu2	揄
yu2	於
yu2	旟
yu2	杅
yu2	桙
yu2	楡
yu2	楰
yu2	榆
yu2	欤
yu2	歈
yu2	歟
yu2	歶
yu2	毹
yu2	毺
yu2	汚
yu2	渝
yu2	湡
yu2	漁
yu2	澞
yu2	狳
yu2	玗
yu2	瑜
yu2	璵
yu2	畬
yu2	畭
yu2	畲
yu2	盂
yu2	睮
yu2	硢
yu2	祦
yu2	禺
yu2	窬
yu2	竽
yu2	簴
yu2	籅
yu2	緰
yu2	羭
yu2	腧
yu2	腴
yu2	臾
yu2	舁
yu2	艅
yu2	茰
yu2	萮
yu2	萸
yu2	蕍
yu2	蘛
yu2	虞
yu2	蝓
yu2	螸
yu2	衙
yu2	衧
yu2	衺
yu2	褕
yu2	覦
yu2	訏
yu2	諛
yu2	謣
yu2	趶
yu2	踰
yu2	輿
yu2	轝
yu2	逾
yu2	邘
yu2	鄃
yu2	酑
yu2	釪
yu2	鍝
yu2	隃
yu2	隅
yu2	雓
yu2	雩
yu2	雽
yu2	餘
yu2	騟
yu2	骬
yu2	魚
yu2	鮽
yu2	鰅
yu2	鷠
yu2	鸆
yu2	齵
yu3	*堣
yu3	*嫮
yu3	*欳
yu3	*珝
yu3	*翵
yu3	*藇
yu3	*蝺
yu3	*踽
yu3	*頨
yu3	*齲
yu3	㝢
yu3	㦛
yu3	与
yu3	予
yu3	伛
yu3	俁
yu3	俣
yu3	偊
yu3	傴
yu3	匬
yu3	噢
yu3	噳
yu3	圄
yu3	圉
yu3	宇
yu3	寙
yu3	嶼
yu3	庾
yu3	懙
yu3	敔
yu3	斔
yu3	斞
yu3	楀
yu3	瑀
yu3	璵
yu3	瘐
yu3	祤
yu3	禹
yu3	窳
yu3	篽
yu3	羽
yu3	翗
yu3	與
yu3	萭
yu3	萮
yu3	蘌
yu3	螤
yu3	語
yu3	貐
yu3	趐
yu3	鄅
yu3	雨
yu3	魣
yu3	鱮
yu3	麌
yu3	齬
yu4	*与
yu4	*俞
yu4	*儥
yu4	*卸
yu4	*奧
yu4	*娛
yu4	*嫮
yu4	*愉
yu4	*拗
yu4	*掝
yu4	*汩
yu4	*澳
yu4	*燠
yu4	*王
yu4	*玨
yu4	*盂
yu4	*禺
yu4	*粥
yu4	*綌
yu4	*與
yu4	*苑
yu4	*菀
yu4	*蔚
yu4	*蘛
yu4	*語
yu4	*谷
yu4	*踰
yu4	*逾
yu4	*郩
yu4	*鄠
yu4	*雨
yu4	*雩
yu4	*饇
yu4	*鬵
yu4	㣃
yu4	㧒
yu4	㷉
yu4	㽣
yu4	䋭
yu4	俼
yu4	兪
yu4	哊
yu4	喅
yu4	喐
yu4	喩
yu4	喻
yu4	噊
yu4	域
yu4	堉
yu4	奥
yu4	娯
yu4	娱
yu4	媀
yu4	嫗
yu4	寓
yu4	尉
yu4	峪
yu4	庽
yu4	彧
yu4	御
yu4	悆
yu4	悇
yu4	惐
yu4	愈
yu4	慾
yu4	戫
yu4	抝
yu4	昱
yu4	栯
yu4	棛
yu4	棜
yu4	棫
yu4	櫲
yu4	欝
yu4	欥
yu4	欲
yu4	毓
yu4	浴
yu4	淢
yu4	淯
yu4	淿
yu4	澦
yu4	灪
yu4	焀
yu4	焴
yu4	煜
yu4	熨
yu4	燏
yu4	爩
yu4	獄
yu4	獝
yu4	玉
yu4	珏
yu4	琙
yu4	瑴
yu4	瘉
yu4	癒
yu4	矞
yu4	砡
yu4	礇
yu4	礐
yu4	礜
yu4	禦
yu4	秗
yu4	稢
yu4	稶
yu4	穥
yu4	籞
yu4	籲
yu4	緎
yu4	繘
yu4	缷
yu4	罭
yu4	聿
yu4	育
yu4	芋
yu4	芌
yu4	茟
yu4	萮
yu4	蒮
yu4	蓹
yu4	蕷
yu4	薁
yu4	蜟
yu4	蜮
yu4	袬
yu4	裕
yu4	諭
yu4	譽
yu4	豫
yu4	軉
yu4	輍
yu4	逳
yu4	遇
yu4	遹
yu4	郁
yu4	醧
yu4	鈺
yu4	銉
yu4	鋊
yu4	錥
yu4	鐭
yu4	閼
yu4	閾
yu4	隩
yu4	霱
yu4	預
yu4	飫
yu4	馭
yu4	驈
yu4	鬰
yu4	鬱
yu4	鬻
yu4	魊
yu4	鱊
yu4	鳿
yu4	鴥
yu4	鴧
yu4	鴪
yu4	鵒
yu4	鷸
yu4	鸒
yu4	黦
yu4	龥
yuan1	*奫
yuan1	*怨
yuan1	㾓
yuan1	䡝
yuan1	冤
yuan1	剈
yuan1	囦
yuan1	妴
yuan1	嬽
yuan1	宛
yuan1	寃
yuan1	惌
yuan1	棩
yuan1	淵
yuan1	渁
yuan1	渆
yuan1	渊
yuan1	潫
yuan1	灁
yuan1	眢
yuan1	肙
yuan1	葾
yuan1	蒬
yuan1	蜎
yuan1	蜵
yuan1	裫
yuan1	裷
yuan1	鋺
yuan1	駌
yuan1	鳶
yuan1	鴛
yuan1	鵷
yuan1	鼘
yuan1	鼝
yuan2	*京
yuan2	*喙
yuan2	*姮
yuan2	*掾
yuan2	*晅
yuan2	*椽
yuan2	*洹
yuan2	*狟
yuan2	*瑗
yuan2	*瞏
yuan2	*縓
yuan2	*苑
yuan2	*謜
yuan2	*豲
yuan2	*隕
yuan2	㟲
yuan2	䲮
yuan2	亰
yuan2	元
yuan2	円
yuan2	原
yuan2	厡
yuan2	員
yuan2	园
yuan2	圎
yuan2	園
yuan2	圓
yuan2	圜
yuan2	垣
yuan2	塬
yuan2	妧
yuan2	媛
yuan2	媴
yuan2	嫄
yuan2	峘
yuan2	援
yuan2	暅
yuan2	杬
yuan2	榞
yuan2	榬
yuan2	櫞
yuan2	沅
yuan2	湲
yuan2	源
yuan2	溒
yuan2	爰
yuan2	猨
yuan2	猭
yuan2	猿
yuan2	獂
yuan2	睘
yuan2	磒
yuan2	禐
yuan2	禒
yuan2	笎
yuan2	緣
yuan2	縁
yuan2	羱
yuan2	芫
yuan2	萲
yuan2	蒝
yuan2	薗
yuan2	蚖
yuan2	蝝
yuan2	蝯
yuan2	螈
yuan2	袁
yuan2	貆
yuan2	貟
yuan2	轅
yuan2	邍
yuan2	邧
yuan2	鎱
yuan2	騵
yuan2	魭
yuan2	鶢
yuan2	鶰
yuan2	黿
yuan3	*薳
yuan3	*鋺
yuan3	妴
yuan3	盶
yuan3	遠
yuan3	齫
yuan3	齳
yuan4	*原
yuan4	*媛
yuan4	*緣
yuan4	*菀
yuan4	*遠
yuan4	傆
yuan4	厡
yuan4	噮
yuan4	夗
yuan4	夘
yuan4	妴
yuan4	怨
yuan4	愿
yuan4	掾
yuan4	瑗
yuan4	禐
yuan4	縁
yuan4	苑
yuan4	衏
yuan4	褑
yuan4	褤
yuan4	謜
yuan4	院
yuan4	願
yue1	噦
yue1	曰
yue1	焥
yue1	箹
yue1	約
yue4	*兌
yue4	*曜
yue4	*瀹
yue4	*燿
yue4	*眓
yue4	*耀
yue4	*葯
yue4	*藥
yue4	*說
yue4	*鑰
yue4	*龤
yue4	㜰
yue4	兊
yue4	兑
yue4	刖
yue4	哾
yue4	囝
yue4	嬳
yue4	岄
yue4	岳
yue4	嶽
yue4	恱
yue4	悅
yue4	悦
yue4	戉
yue4	抈
yue4	捳
yue4	月
yue4	楽
yue4	樂
yue4	樾
yue4	泧
yue4	熭
yue4	爚
yue4	爠
yue4	狘
yue4	玥
yue4	礿
yue4	禴
yue4	篗
yue4	籆
yue4	籥
yue4	籰
yue4	粤
yue4	粵
yue4	薬
yue4	蘥
yue4	蚎
yue4	蚏
yue4	説
yue4	越
yue4	趯
yue4	跀
yue4	跃
yue4	躍
yue4	軏
yue4	鈅
yue4	鉞
yue4	閱
yue4	閲
yue4	魆
yue4	鸑
yue4	鸙
yue4	龠
yun1	*涒
yun1	奫
yun1	暈
yun1	氲
yun1	氳
yun1	熅
yun1	緼
yun1	縕
yun1	蒀
yun1	蒕
yun1	蝹
yun1	贇
yun2	*呁
yun2	*員
yun2	*盷
yun2	*笉
yun2	云
yun2	伝
yun2	勻
yun2	匀
yun2	囩
yun2	妘
yun2	愪
yun2	昀
yun2	枃
yun2	橒
yun2	沄
yun2	溳
yun2	澐
yun2	煴
yun2	熅
yun2	熉
yun2	畇
yun2	眃
yun2	秐
yun2	筠
yun2	篔
yun2	紜
yun2	縜
yun2	耘
yun2	耺
yun2	芸
yun2	荺
yun2	蒷
yun2	蕓
yun2	貟
yun2	鄖
yun2	鋆
yun2	雲
yun3	*吮
yun3	*塤
yun3	*抁
yun3	*熉
yun3	*薀
yun3	*馻
yun3	㽙
yun3	䤞
yun3	䨶
yun3	傊
yun3	允
yun3	喗
yun3	夽
yun3	抎
yun3	殞
yun3	沇
yun3	渷
yun3	狁
yun3	玧
yun3	磒
yun3	腪
yun3	荺
yun3	蕰
yun3	褞
yun3	賱
yun3	輑
yun3	运
yun3	鈗
yun3	阭
yun3	隕
yun3	霣
yun4	*員
yun4	*均
yun4	*熅
yun4	*賱
yun4	䲰
yun4	孕
yun4	惲
yun4	愠
yun4	慍
yun4	暈
yun4	枟
yun4	煴
yun4	熨
yun4	璭
yun4	緷
yun4	緼
yun4	縕
yun4	腪
yun4	蕰
yun4	薀
yun4	藴
yun4	蘊
yun4	貟
yun4	运
yun4	運
yun4	鄆
yun4	醖
yun4	醞
yun4	鞰
yun4	韗
yun4	韞
yun4	韵
yun4	韻
yun4	餫
yun4	鵾
yun4	鶤
za1	*臢
za1	匝
za1	咂
za1	唼
za1	嘁
za1	帀
za1	抸
za1	沞
za1	紥
za1	紮
za1	迊
za1	鉔
za2	*巀
za2	㑑
za2	偺
za2	咱
za2	喒
za2	嘁
za2	囐
za2	嶻
za2	拶
za2	砸
za2	磼
za2	襍
za2	雑
za2	雜
za2	雥
za2	韴
za3	咋
za3	鮺
zai1	*菑
zai1	哉
zai1	栽
zai1	渽
zai1	災
zai1	灾
zai1	烖
zai1	睵
zai1	賳
zai3	*滓
zai3	*載
zai3	䏁
zai3	仔
zai3	儎
zai3	宰
zai3	崽
zai3	縡
zai4	儎
zai4	再
zai4	在
zai4	扗
zai4	洅
zai4	載
zai4	饡
zai5	*在
zan1	䐶
zan1	兂
zan1	撍
zan1	簪
zan1	簮
zan1	鐕
zan1	鐟
zan2	*偺
zan2	㑑
zan2	咱
zan2	喒
zan2	糌
zan3	㳫
zan3	儧
zan3	儹
zan3	喒
zan3	噆
zan3	寁
zan3	拶
zan3	揝
zan3	撍
zan3	攅
zan3	攢
zan3	昝
zan3	礸
zan3	禶
zan3	趲
zan4	*暫
zan4	*禶
zan4	*臢
zan4	㔆
zan4	㜺
zan4	劗
zan4	囋
zan4	櫕
zan4	濽
zan4	灒
zan4	瓉
zan4	瓚
zan4	穳
zan4	襸
zan4	讃
zan4	讚
zan4	賛
zan4	贊
zan4	鄼
zan4	酇
zan4	鏨
zan4	鏩
zang1	匨
zang1	牂
zang1	羘
zang1	臢
zang1	臧
zang1	賍
zang1	贓
zang1	贜
zang1	髒
zang3	*髒
zang3	駔
zang3	驡
zang4	塟
zang4	奘
zang4	臟
zang4	葬
zang4	蔵
zang4	藏
zang4	銺
zao1	*慒
zao1	㷮
zao1	傮
zao1	糟
zao1	蹧
zao1	遭
zao1	醩
zao1	鰽
zao2	鑿
zao3	*瑵
zao3	*璅
zao3	*瘙
zao3	*糔
zao3	*造
zao3	*鄵
zao3	慅
zao3	早
zao3	枣
zao3	棗
zao3	溞
zao3	澡
zao3	璪
zao3	繰
zao3	薻
zao3	藻
zao3	蚤
zao4	*幧
zao4	*漕
zao4	*簉
zao4	*糙
zao4	劋
zao4	唕
zao4	喿
zao4	噪
zao4	慥
zao4	懆
zao4	氉
zao4	灶
zao4	燥
zao4	皁
zao4	皂
zao4	矂
zao4	竈
zao4	艁
zao4	謲
zao4	譟
zao4	趮
zao4	躁
zao4	造
zao4	鐰
ze2	*伬
ze2	*岝
ze2	*捑
ze2	*柞
ze2	*樍
ze2	*檡
ze2	*磧
ze2	*窄
ze2	*鍘
ze2	*鸅
ze2	則
ze2	*咋
ze2	嘖
ze2	嫧
ze2	岅
ze2	岞
ze2	崱
ze2	幘
ze2	戝
ze2	択
ze2	擇
ze2	沢
ze2	溭
ze2	澤
ze2	皟
ze2	瞔
ze2	笮
ze2	簀
ze2	耫
ze2	舴
ze2	萴
ze2	蠈
ze2	蠌
ze2	襗
ze2	謮
ze2	責
ze2	賊
ze2	賾
ze2	迮
ze2	飵
ze2	鰂
ze2	鱡
ze2	齰
ze3	怎
ze4	*側
ze4	仄
ze4	唶
ze4	夨
ze4	崱
ze4	庂
ze4	昃
ze4	昗
ze4	歵
ze4	汄
ze4	稄
ze4	諎
zei2	戝
zei2	賊
zen3	怎
zen4	譖
zeng1	*僧
zeng1	*噌
zeng1	*鬙
zeng1	増
zeng1	增
zeng1	憎
zeng1	曾
zeng1	橧
zeng1	潧
zeng1	熷
zeng1	璔
zeng1	矰
zeng1	磳
zeng1	繒
zeng1	罾
zeng1	譄
zeng1	驓
zeng1	鬠
zeng4	*繒
zeng4	*罾
zeng4	甑
zeng4	贈
zha1	*奓
zha1	*查
zha1	*眨
zha1	*觰
zha1	*譇
zha1	偧
zha1	喳
zha1	扎
zha1	抯
zha1	挓
zha1	揸
zha1	摣
zha1	柤
zha1	査
zha1	楂
zha1	樝
zha1	渣
zha1	皻
zha1	謯
zha1	齄
zha1	齇
zha2	*炸
zha2	*軋
zha2	剳
zha2	劄
zha2	哳
zha2	喳
zha2	扎
zha2	札
zha2	煠
zha2	牐
zha2	癿
zha2	紥
zha2	紮
zha2	耫
zha2	蚻
zha2	蠿
zha2	譗
zha2	鍘
zha2	閘
zha2	霅
zha2	𨰉
zha3	*扎
zha3	*扠
zha3	*渣
zha3	*詐
zha3	㴙
zha3	䃎
zha3	䕢
zha3	厏
zha3	搩
zha3	眨
zha3	砟
zha3	苲
zha3	踷
zha3	鮓
zha4	*砟
zha4	*笮
zha4	*酢
zha4	*閘
zha4	䄍
zha4	䖳
zha4	乍
zha4	吒
zha4	*咋
zha4	咤
zha4	宱
zha4	搾
zha4	柵
zha4	栅
zha4	榨
zha4	溠
zha4	灹
zha4	炸
zha4	痄
zha4	簎
zha4	蚱
zha4	蜡
zha4	詐
zha4	醡
zha4	鮓
zha4	齚
zha4	𢕮
zha4	𧨊
zha5	*蚱
zhai1	*霽
zhai1	*齊
zhai1	䔝
zhai1	亝
zhai1	夈
zhai1	捚
zhai1	摘
zhai1	斉
zhai1	斊
zhai1	斋
zhai1	斎
zhai1	榸
zhai1	膪
zhai1	齋
zhai1	齐
zhai1	𩱳
zhai2	*挓
zhai2	*擇
zhai2	*翟
zhai2	垞
zhai2	宅
zhai2	択
zhai2	烢
zhai3	䍉
zhai3	岝
zhai3	窄
zhai3	鉙
zhai4	*柴
zhai4	*祭
zhai4	*責
zhai4	債
zhai4	寨
zhai4	瘵
zhai4	砦
zhan1	*佔
zhan1	*幨
zhan1	*怗
zhan1	*惉
zhan1	*玷
zhan1	*蛅
zhan1	*襜
zhan1	*贍
zhan1	*颭
zhan1	占
zhan1	厃
zhan1	呫
zhan1	噡
zhan1	嶦
zhan1	旃
zhan1	旜
zhan1	枮
zhan1	栴
zhan1	毡
zhan1	氈
zhan1	氊
zhan1	沾
zhan1	瞻
zhan1	粘
zhan1	薝
zhan1	覘
zhan1	詀
zhan1	詹
zhan1	譠
zhan1	譫
zhan1	讝
zhan1	趈
zhan1	邅
zhan1	鉆
zhan1	閚
zhan1	霑
zhan1	餰
zhan1	饘
zhan1	驙
zhan1	魙
zhan1	鱣
zhan1	鸇
zhan3	*獑
zhan3	㔊
zhan3	㜊
zhan3	㠭
zhan3	嫸
zhan3	展
zhan3	嶄
zhan3	搌
zhan3	斬
zhan3	榐
zhan3	槧
zhan3	樿
zhan3	橏
zhan3	琖
zhan3	皽
zhan3	盞
zhan3	蹍
zhan3	輾
zhan3	醆
zhan3	颭
zhan3	魙
zhan3	𧬆
zhan3	𨃨
zhan4	*蛅
zhan4	*迠
zhan4	*鉆
zhan4	䋎
zhan4	佔
zhan4	偡
zhan4	占
zhan4	嶘
zhan4	战
zhan4	戦
zhan4	戰
zhan4	暫
zhan4	枮
zhan4	棧
zhan4	椾
zhan4	湛
zhan4	碊
zhan4	站
zhan4	綻
zhan4	菚
zhan4	蘸
zhan4	虥
zhan4	虦
zhan4	襢
zhan4	覱
zhan4	譧
zhan4	蹔
zhan4	輚
zhan4	轏
zhan4	辴
zhan4	顫
zhan4	驏
zhan4	𩥇
zhang1	*粻
zhang1	傽
zhang1	墇
zhang1	嫜
zhang1	張
zhang1	彰
zhang1	慞
zhang1	暲
zhang1	樟
zhang1	漳
zhang1	獐
zhang1	璋
zhang1	章
zhang1	蔁
zhang1	蟑
zhang1	遧
zhang1	鄣
zhang1	餦
zhang1	騿
zhang1	鱆
zhang1	麞
zhang1	𢕎
zhang1	𢕔
zhang3	仉
zhang3	仧
zhang3	兏
zhang3	掌
zhang3	涱
zhang3	漲
zhang3	長
zhang3	镸
zhang3	鞝
zhang4	*張
zhang4	*悵
zhang4	*長
zhang4	丈
zhang4	仗
zhang4	仧
zhang4	兏
zhang4	嶂
zhang4	帳
zhang4	幛
zhang4	扙
zhang4	杖
zhang4	涱
zhang4	漲
zhang4	痮
zhang4	瘬
zhang4	瘴
zhang4	瞕
zhang4	粀
zhang4	脹
zhang4	賬
zhang4	镸
zhang4	障
zhang4	𢕔
zhao1	*弨
zhao1	*抓
zhao1	*著
zhao1	*迢
zhao1	佋
zhao1	召
zhao1	嘲
zhao1	妱
zhao1	巶
zhao1	怊
zhao1	招
zhao1	昭
zhao1	晁
zhao1	朝
zhao1	盄
zhao1	着
zhao1	窼
zhao1	謿
zhao1	釗
zhao1	鉊
zhao1	鍣
zhao1	駋
zhao2	*著
zhao2	着
zhao3	找
zhao3	沼
zhao3	爪
zhao3	爫
zhao3	瑵
zhao3	菬
zhao4	*淖
zhao4	*繉
zhao4	*鉊
zhao4	*銚
zhao4	*頫
zhao4	*髫
zhao4	*鮡
zhao4	㨄
zhao4	䍮
zhao4	䑲
zhao4	兆
zhao4	召
zhao4	垗
zhao4	妱
zhao4	旐
zhao4	晁
zhao4	曌
zhao4	枛
zhao4	棹
zhao4	櫂
zhao4	炤
zhao4	照
zhao4	燳
zhao4	狣
zhao4	瞾
zhao4	笊
zhao4	箌
zhao4	籱
zhao4	罩
zhao4	羄
zhao4	肁
zhao4	肇
zhao4	肈
zhao4	詔
zhao4	趙
zhao4	鑃
zhao4	雿
zhao4	鵫
zhe1	*折
zhe1	嗻
zhe1	嫬
zhe1	晢
zhe1	螫
zhe1	遮
zhe2	*摘
zhe2	*浙
zhe2	*皙
zhe2	*翟
zhe2	*鏑
zhe2	*馲
zhe2	䕪
zhe2	乇
zhe2	厇
zhe2	哲
zhe2	啠
zhe2	喆
zhe2	嚞
zhe2	囁
zhe2	埑
zhe2	悊
zhe2	慴
zhe2	懾
zhe2	扸
zhe2	折
zhe2	摺
zhe2	晢
zhe2	晣
zhe2	棏
zhe2	歽
zhe2	烲
zhe2	焎
zhe2	瓋
zhe2	砓
zhe2	磔
zhe2	礋
zhe2	籷
zhe2	耴
zhe2	虴
zhe2	蜇
zhe2	蟄
zhe2	裚
zhe2	褶
zhe2	襵
zhe2	謫
zhe2	謺
zhe2	讁
zhe2	讋
zhe2	讘
zhe2	輒
zhe2	輙
zhe2	轍
zhe2	銸
zhe2	鮿
zhe2	鸅
zhe3	*摺
zhe3	者
zhe3	赭
zhe3	遮
zhe3	鍺
zhe4	*宅
zhe4	*挓
zhe4	*跖
zhe4	䗪
zhe4	嗻
zhe4	柘
zhe4	樜
zhe4	檡
zhe4	浙
zhe4	烢
zhe4	蔗
zhe4	蟅
zhe4	这
zhe4	這
zhe4	鷓
zhe5	*晢
zhe5	*遮
zhe5	嫬
zhe5	着
zhe5	著
zhei4	*這
zhei4	这
zhen1	*唇
zhen1	*幀
zhen1	*振
zhen1	*桭
zhen1	*殄
zhen1	*湞
zhen1	*疹
zhen1	*磡
zhen1	*紾
zhen1	*葴
zhen1	*診
zhen1	*軫
zhen1	*鄄
zhen1	*鍖
zhen1	*鍞
zhen1	㖘
zhen1	㡧
zhen1	偵
zhen1	儬
zhen1	堻
zhen1	媜
zhen1	嫃
zhen1	寊
zhen1	帪
zhen1	搸
zhen1	斟
zhen1	栕
zhen1	椹
zhen1	楨
zhen1	榛
zhen1	樼
zhen1	殝
zhen1	溱
zhen1	潧
zhen1	澵
zhen1	瀙
zhen1	獉
zhen1	珍
zhen1	珎
zhen1	瑊
zhen1	甄
zhen1	眞
zhen1	真
zhen1	砧
zhen1	碪
zhen1	禎
zhen1	禛
zhen1	箴
zhen1	籈
zhen1	緽
zhen1	胗
zhen1	臻
zhen1	蒖
zhen1	蒧
zhen1	蓁
zhen1	薽
zhen1	貞
zhen1	赬
zhen1	轃
zhen1	遉
zhen1	酙
zhen1	針
zhen1	鉁
zhen1	錱
zhen1	鍼
zhen1	靕
zhen1	頳
zhen1	駗
zhen1	鱵
zhen1	鷏
zhen3	*胗
zhen3	*賑
zhen3	*餮
zhen3	*駗
zhen3	䪴
zhen3	姫
zhen3	屒
zhen3	弫
zhen3	抌
zhen3	抮
zhen3	敐
zhen3	昣
zhen3	晸
zhen3	枕
zhen3	畛
zhen3	疹
zhen3	眕
zhen3	祳
zhen3	稹
zhen3	笉
zhen3	紾
zhen3	絼
zhen3	縝
zhen3	縥
zhen3	聄
zhen3	袗
zhen3	裖
zhen3	覙
zhen3	診
zhen3	軫
zhen3	辴
zhen3	飻
zhen3	鬒
zhen3	黕
zhen3	黰
zhen4	*枕
zhen4	*瑱
zhen4	*陳
zhen4	䟴
zhen4	侲
zhen4	圳
zhen4	塦
zhen4	娠
zhen4	挋
zhen4	振
zhen4	揕
zhen4	敶
zhen4	朕
zhen4	栕
zhen4	栚
zhen4	桭
zhen4	眹
zhen4	紖
zhen4	蜄
zhen4	誫
zhen4	賑
zhen4	軙
zhen4	迧
zhen4	酖
zhen4	鎭
zhen4	鎮
zhen4	陣
zhen4	震
zhen4	鴆
zhen4	𨦸
zheng1	*丁
zheng1	*凈
zheng1	*棦
zheng1	*正
zheng1	*澂
zheng1	*玎
zheng1	*琤
zheng1	*糽
zheng1	*鯖
zheng1	㣔
zheng1	㬹
zheng1	䋊
zheng1	䒱
zheng1	争
zheng1	佂
zheng1	埩
zheng1	姃
zheng1	峥
zheng1	崢
zheng1	征
zheng1	徰
zheng1	徴
zheng1	徵
zheng1	怔
zheng1	挣
zheng1	掙
zheng1	瀓
zheng1	炡
zheng1	烝
zheng1	爭
zheng1	猙
zheng1	癥
zheng1	眐
zheng1	睁
zheng1	睜
zheng1	箏
zheng1	篜
zheng1	聇
zheng1	脀
zheng1	蒸
zheng1	諍
zheng1	鉦
zheng1	錚
zheng1	鏳
zheng1	鬇
zheng1	鴊
zheng1	𡈼
zheng1	𨜓
zheng3	*晸
zheng3	*正
zheng3	愸
zheng3	抍
zheng3	拯
zheng3	掟
zheng3	撜
zheng3	整
zheng3	氶
zheng3	糽
zheng4	*晸
zheng4	*炡
zheng4	*眐
zheng4	*罡
zheng4	*諍
zheng4	㡧
zheng4	䂻
zheng4	䈣
zheng4	姃
zheng4	幀
zheng4	徎
zheng4	憕
zheng4	挣
zheng4	掙
zheng4	政
zheng4	正
zheng4	症
zheng4	聇
zheng4	証
zheng4	證
zheng4	鄭
zheng4	鋥
zheng4	鴊
zheng4	𩏠
zhi1	*只
zhi1	*庋
zhi1	*栺
zhi1	*氏
zhi1	*氐
zhi1	*疧
zhi1	*芰
zhi1	*衹
zhi1	*謢
zhi1	ㄓ
zhi1	㯄
zhi1	之
zhi1	倁
zhi1	卮
zhi1	吱
zhi1	巵
zhi1	搘
zhi1	支
zhi1	攵
zhi1	枝
zhi1	枳
zhi1	栀
zhi1	梔
zhi1	椥
zhi1	榰
zhi1	汁
zhi1	汥
zhi1	疷
zhi1	知
zhi1	祇
zhi1	祗
zhi1	祬
zhi1	秓
zhi1	秖
zhi1	秪
zhi1	綕
zhi1	織
zhi1	肢
zhi1	胑
zhi1	胝
zhi1	脂
zhi1	芝
zhi1	蜘
zhi1	衼
zhi1	跖
zhi1	隻
zhi1	馶
zhi1	鬾
zhi1	鳷
zhi1	鴟
zhi1	鴲
zhi1	鼅
zhi2	*戢
zhi2	*拓
zhi2	*摯
zhi2	*桎
zhi2	*蛭
zhi2	*謺
zhi2	*贄
zhi2	*躓
zhi2	*鷙
zhi2	㨁
zhi2	侄
